Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	1.825	2.064	4000.0	18000.0	7031.2	Trill
2	Spectrogram 1	1	16.168	16.302	4000.0	18000.0	7226.6	Trill
3	Spectrogram 1	1	16.423	16.478	0.0	12704.9	7617.2	Trill
4	Spectrogram 1	1	49.893	50.004	4000.0	18000.0	7812.5	Trill
5	Spectrogram 1	1	52.400	53.506	4000.0	18000.0	8007.8	Trillphee
6	Spectrogram 1	1	58.137	58.444	4000.0	18000.0	7031.2	Trill
7	Spectrogram 1	1	74.518	74.802	4000.0	18000.0	7031.2	Trill
8	Spectrogram 1	1	81.601	81.948	4000.0	18000.0	6445.3	Trill
9	Spectrogram 1	1	85.386	85.431	0.0	22541.0	9765.6	Twitter
10	Spectrogram 1	1	85.559	85.617	0.0	23360.7	8007.8	Twitter
11	Spectrogram 1	1	85.706	85.761	0.0	23633.9	8007.8	Twitter
12	Spectrogram 1	1	85.839	85.892	0.0	24043.7	7031.2	Twitter
13	Spectrogram 1	1	85.957	86.009	0.0	23633.9	7031.2	Twitter
14	Spectrogram 1	1	86.078	86.130	4000.0	18000.0	7031.2	Twitter
15	Spectrogram 1	1	86.202	86.254	0.0	14617.5	7031.2	Twitter
16	Spectrogram 1	1	86.342	86.372	1092.9	10382.5	6835.9	Twitter
17	Spectrogram 1	1	162.408	162.545	4000.0	18000.0	6640.6	Trill
18	Spectrogram 1	1	186.456	186.668	4000.0	18000.0	6445.3	Trill
19	Spectrogram 1	1	201.832	202.044	4000.0	18000.0	6250.0	Trill
20	Spectrogram 1	1	203.396	203.873	4000.0	18000.0	6640.6	Trill
21	Spectrogram 1	1	204.707	204.740	0.0	23907.1	10156.2	Twitter
22	Spectrogram 1	1	204.846	204.896	4000.0	18000.0	7226.6	Twitter
23	Spectrogram 1	1	204.985	205.040	0.0	24453.6	7226.6	Twitter
24	Spectrogram 1	1	205.122	205.170	4000.0	18000.0	7226.6	Twitter
25	Spectrogram 1	1	205.242	205.302	4000.0	18000.0	7226.6	Twitter
26	Spectrogram 1	1	205.372	205.428	3929.0	17929.0	6835.9	Twitter
27	Spectrogram 1	1	205.498	205.556	0.0	19672.1	7031.2	Twitter
28	Spectrogram 1	1	205.635	205.667	0.0	12841.5	7031.2	Twitter
29	Spectrogram 1	1	208.715	209.074	4000.0	18000.0	5078.1	Trill
30	Spectrogram 1	1	224.154	224.346	4000.0	18000.0	6445.3	Trill
31	Spectrogram 1	1	233.982	234.260	4000.0	18000.0	6250.0	Trill
32	Spectrogram 1	1	235.413	235.524	4000.0	18000.0	8789.1	Twitter
33	Spectrogram 1	1	235.612	235.664	4000.0	18000.0	7617.2	Twitter
34	Spectrogram 1	1	235.739	235.792	0.0	24590.2	7226.6	Twitter
35	Spectrogram 1	1	235.863	235.916	4000.0	18000.0	7226.6	Twitter
36	Spectrogram 1	1	235.981	236.040	4000.0	18000.0	7031.2	Twitter
37	Spectrogram 1	1	236.105	236.164	4000.0	18000.0	7031.2	Twitter
38	Spectrogram 1	1	236.245	236.281	0.0	12704.9	7617.2	Twitter
39	Spectrogram 1	1	258.537	258.792	4000.0	18000.0	6640.6	Trill
40	Spectrogram 1	1	259.027	259.663	0.0	21311.5	195.3	Phee
41	Spectrogram 1	1	282.012	282.309	4000.0	18000.0	6445.3	Trill
42	Spectrogram 1	1	288.685	288.907	4000.0	18000.0	6445.3	Trill
43	Spectrogram 1	1	308.050	308.357	4000.0	18000.0	6250.0	Trill
44	Spectrogram 1	1	316.364	316.690	4000.0	18000.0	6250.0	Trill
45	Spectrogram 1	1	343.599	343.762	4000.0	18000.0	6445.3	Trill
46	Spectrogram 1	1	380.292	380.463	4000.0	18000.0	6445.3	Trill
47	Spectrogram 1	1	388.197	388.354	4000.0	18000.0	6640.6	Trill
48	Spectrogram 1	1	424.636	425.682	4000.0	18000.0	7617.2	Trillphee
49	Spectrogram 1	1	469.384	470.328	4000.0	18000.0	7617.2	Trillphee
50	Spectrogram 1	1	474.616	474.802	4000.0	18000.0	6250.0	Trill
51	Spectrogram 1	1	476.469	476.515	0.0	23633.9	8984.4	Twitter
52	Spectrogram 1	1	476.607	476.669	0.0	24043.7	8007.8	Twitter
53	Spectrogram 1	1	476.750	476.802	4000.0	18000.0	7812.5	Twitter
54	Spectrogram 1	1	476.884	476.936	0.0	24043.7	7812.5	Twitter
55	Spectrogram 1	1	477.015	477.074	0.0	24316.9	7031.2	Twitter
56	Spectrogram 1	1	477.139	477.207	0.0	24180.3	7031.2	Twitter
57	Spectrogram 1	1	477.266	477.335	4000.0	18000.0	7031.2	Twitter
58	Spectrogram 1	1	477.403	477.452	546.4	12021.9	7031.2	Twitter
59	Spectrogram 1	1	480.073	480.410	4000.0	18000.0	4492.2	Trill
60	Spectrogram 1	1	488.518	488.858	4000.0	18000.0	6445.3	Trill
61	Spectrogram 1	1	499.334	499.530	4000.0	18000.0	5859.4	Trill
62	Spectrogram 1	1	504.196	504.536	4000.0	18000.0	6250.0	Trill
63	Spectrogram 1	1	517.215	517.548	4000.0	18000.0	6250.0	Trill
64	Spectrogram 1	1	520.382	520.800	4000.0	18000.0	6250.0	Trill
65	Spectrogram 1	1	522.861	522.893	0.0	24180.3	10546.9	Twitter
66	Spectrogram 1	1	523.002	523.060	4000.0	18000.0	7617.2	Twitter
67	Spectrogram 1	1	523.138	523.194	0.0	21038.3	7421.9	Twitter
68	Spectrogram 1	1	523.265	523.327	273.2	20218.6	7617.2	Twitter
69	Spectrogram 1	1	523.386	523.448	0.0	20628.4	7812.5	Twitter
70	Spectrogram 1	1	523.514	523.579	4000.0	18000.0	7031.2	Twitter
71	Spectrogram 1	1	523.636	523.703	4000.0	18000.0	6835.9	Twitter
72	Spectrogram 1	1	523.762	523.824	4000.0	18000.0	6640.6	Twitter
73	Spectrogram 1	1	523.892	523.941	819.7	10792.3	6835.9	Twitter
74	Spectrogram 1	1	569.773	570.067	3792.3	17792.3	7617.2	Trill
75	Spectrogram 1	1	570.185	570.946	4000.0	18000.0	7617.2	Trill
76	Spectrogram 1	1	612.171	612.426	4000.0	18000.0	5273.4	Trill
77	Spectrogram 1	1	615.280	615.548	4000.0	18000.0	6445.3	Trill
78	Spectrogram 1	1	627.614	627.866	4000.0	18000.0	6250.0	Trill
79	Spectrogram 1	1	628.451	628.483	0.0	21857.9	8007.8	Sd-peep
80	Spectrogram 1	1	628.615	628.738	4065.6	18065.6	10351.6	Sd-peep
81	Spectrogram 1	1	628.989	629.025	0.0	23360.7	10156.2	Sd-peep
82	Spectrogram 1	1	629.185	629.244	0.0	22404.4	9570.3	Sd-peep
83	Spectrogram 1	1	675.482	675.812	4000.0	18000.0	6445.3	Trill
84	Spectrogram 1	1	678.916	679.208	4000.0	18000.0	6250.0	Trill
85	Spectrogram 1	1	689.652	689.963	4000.0	18000.0	6640.6	Trill
86	Spectrogram 1	1	744.756	744.942	4000.0	18000.0	6250.0	Trill
87	Spectrogram 1	1	746.017	746.490	4000.0	18000.0	7031.2	Trill
88	Spectrogram 1	1	771.804	772.000	4000.0	18000.0	6835.9	Trill
89	Spectrogram 1	1	774.628	774.906	4000.0	18000.0	6445.3	Trill
90	Spectrogram 1	1	783.724	784.534	4000.0	18000.0	8007.8	Trillphee
91	Spectrogram 1	1	819.643	819.957	4000.0	18000.0	6250.0	Trill
92	Spectrogram 1	1	820.006	820.065	921.1	11710.5	6250.0	Trill
93	Spectrogram 1	1	937.430	937.608	4000.0	18000.0	7421.9	Trill
94	Spectrogram 1	1	941.981	942.255	4000.0	18000.0	6445.3	Trill
95	Spectrogram 1	1	943.225	943.244	1973.7	15394.7	9960.9	Twitter
96	Spectrogram 1	1	943.355	943.398	0.0	16315.8	7617.2	Twitter
97	Spectrogram 1	1	943.484	943.534	3789.5	17789.5	7031.2	Twitter
98	Spectrogram 1	1	943.606	943.660	3657.9	17657.9	7031.2	Twitter
99	Spectrogram 1	1	943.717	943.777	3789.5	17789.5	7031.2	Twitter
100	Spectrogram 1	1	943.835	943.884	0.0	16710.5	7031.2	Twitter
101	Spectrogram 1	1	943.960	943.995	0.0	11447.4	195.3	Twitter
102	Spectrogram 1	1	953.622	953.900	4000.0	18000.0	6250.0	Trill
103	Spectrogram 1	1	983.474	983.738	4000.0	18000.0	6250.0	Trill
104	Spectrogram 1	1	1018.311	1018.433	3657.9	17657.9	6640.6	Trill
105	Spectrogram 1	1	1048.571	1048.973	4000.0	18000.0	6445.3	Trill
106	Spectrogram 1	1	1051.243	1051.276	0.0	19342.1	10156.2	Twitter
107	Spectrogram 1	1	1051.397	1051.436	0.0	16710.5	7421.9	Twitter
