Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	20.557	20.809	4000.0	18000.0	7226.6	Trill
2	Spectrogram 1	1	29.125	29.404	3792.3	17792.3	6445.3	Trill
3	Spectrogram 1	1	38.417	38.547	3792.3	17792.3	6835.9	Trill
4	Spectrogram 1	1	47.408	47.491	4000.0	18000.0	7031.2	Trill
5	Spectrogram 1	1	49.010	50.130	4000.0	18000.0	7031.2	Trillphee
6	Spectrogram 1	1	53.786	53.840	4000.0	18000.0	9960.9	Twitter
7	Spectrogram 1	1	53.929	53.978	4065.6	18065.6	7421.9	Twitter
8	Spectrogram 1	1	54.059	54.108	4000.0	18000.0	7421.9	Twitter
9	Spectrogram 1	1	54.180	54.236	4000.0	18000.0	7421.9	Twitter
10	Spectrogram 1	1	54.301	54.364	4000.0	18000.0	7031.2	Twitter
11	Spectrogram 1	1	54.422	54.480	4000.0	18000.0	7031.2	Twitter
12	Spectrogram 1	1	54.549	54.594	4000.0	18000.0	7226.6	Twitter
13	Spectrogram 1	1	76.976	77.090	4000.0	18000.0	7812.5	Trill
14	Spectrogram 1	1	77.305	78.164	0.0	12704.9	195.3	Phee
15	Spectrogram 1	1	80.620	80.810	4000.0	18000.0	6835.9	Trill
16	Spectrogram 1	1	84.136	84.262	4000.0	18000.0	6445.3	Trill
17	Spectrogram 1	1	98.148	98.282	4000.0	18000.0	7031.2	Trill
18	Spectrogram 1	1	106.710	106.802	3929.0	17929.0	7617.2	Trill
19	Spectrogram 1	1	107.069	107.797	4000.0	18000.0	7812.5	Phee
20	Spectrogram 1	1	119.860	119.984	4000.0	18000.0	6835.9	Trill
21	Spectrogram 1	1	136.522	136.650	4000.0	18000.0	6640.6	Trill
22	Spectrogram 1	1	145.548	145.837	3929.0	17929.0	6640.6	Trill
23	Spectrogram 1	1	163.794	164.829	4000.0	18000.0	7617.2	Trillphee
24	Spectrogram 1	1	164.871	164.959	4508.2	9972.7	7812.5	Phee
25	Spectrogram 1	1	164.992	165.064	3551.9	10245.9	7812.5	Phee
26	Spectrogram 1	1	165.142	165.207	3278.7	10109.3	7812.5	Phee
27	Spectrogram 1	1	168.490	168.736	4000.0	18000.0	5273.4	Trill
28	Spectrogram 1	1	180.124	180.338	3929.0	17929.0	7421.9	Trill
29	Spectrogram 1	1	186.395	186.605	3519.1	17519.1	6640.6	Trill
30	Spectrogram 1	1	202.597	202.707	3929.0	17929.0	7812.5	Trill
31	Spectrogram 1	1	202.948	203.740	4000.0	18000.0	7812.5	Phee
32	Spectrogram 1	1	206.829	207.074	4000.0	18000.0	6054.7	Trill
33	Spectrogram 1	1	231.956	232.074	4000.0	18000.0	7031.2	Trill
34	Spectrogram 1	1	233.250	233.498	4000.0	18000.0	7421.9	Trill
35	Spectrogram 1	1	233.589	234.520	4000.0	18000.0	7812.5	Phee
36	Spectrogram 1	1	241.990	242.196	4000.0	18000.0	7226.6	Trill
37	Spectrogram 1	1	259.284	259.405	4000.0	18000.0	7812.5	Trill
38	Spectrogram 1	1	259.744	259.921	4000.0	18000.0	7812.5	Phee
39	Spectrogram 1	1	259.977	260.054	3929.0	17929.0	7812.5	Phee
40	Spectrogram 1	1	260.090	260.152	3688.5	10382.5	7812.5	Phee
41	Spectrogram 1	1	268.540	268.687	4000.0	18000.0	6445.3	Trill
42	Spectrogram 1	1	270.694	270.999	4000.0	18000.0	6640.6	Trill
43	Spectrogram 1	1	274.792	274.973	4000.0	18000.0	7226.6	Trill
44	Spectrogram 1	1	289.206	290.645	4000.0	18000.0	7812.5	Trillphee
45	Spectrogram 1	1	300.162	300.345	4000.0	18000.0	6640.6	Trill
46	Spectrogram 1	1	301.785	301.826	4000.0	18000.0	9179.7	Twitter
47	Spectrogram 1	1	301.922	301.978	4000.0	18000.0	7421.9	Twitter
48	Spectrogram 1	1	302.056	302.110	4000.0	18000.0	7617.2	Twitter
49	Spectrogram 1	1	302.177	302.232	4000.0	18000.0	7226.6	Twitter
50	Spectrogram 1	1	302.294	302.354	3655.7	17655.7	7421.9	Twitter
51	Spectrogram 1	1	302.415	302.472	4000.0	18000.0	7421.9	Twitter
52	Spectrogram 1	1	302.533	302.597	3519.1	17519.1	7226.6	Twitter
53	Spectrogram 1	1	302.676	302.719	3551.9	9289.6	7421.9	Twitter
54	Spectrogram 1	1	327.454	327.605	4000.0	18000.0	7617.2	Trill
55	Spectrogram 1	1	330.794	330.960	4000.0	18000.0	7226.6	Trill
56	Spectrogram 1	1	331.308	331.974	4000.0	18000.0	7617.2	Phee
57	Spectrogram 1	1	355.724	355.816	4000.0	18000.0	7421.9	Trill
58	Spectrogram 1	1	356.874	357.203	4000.0	18000.0	6054.7	Trill
59	Spectrogram 1	1	360.030	360.134	4000.0	18000.0	7031.2	Trill
60	Spectrogram 1	1	361.796	362.123	4000.0	18000.0	6054.7	Trill
61	Spectrogram 1	1	375.068	375.144	4000.0	18000.0	7421.9	Trill
62	Spectrogram 1	1	375.600	376.883	4000.0	18000.0	7617.2	Trill
63	Spectrogram 1	1	384.347	385.709	4000.0	18000.0	7617.2	Trillphee
64	Spectrogram 1	1	393.117	393.330	4000.0	18000.0	6640.6	Trill
65	Spectrogram 1	1	396.420	396.731	4000.0	18000.0	6445.3	Trill
66	Spectrogram 1	1	397.084	397.156	0.0	18852.5	8984.4	Twitter
67	Spectrogram 1	1	397.257	397.303	0.0	17896.2	8007.8	Twitter
68	Spectrogram 1	1	397.388	397.436	0.0	16120.2	7421.9	Twitter
69	Spectrogram 1	1	397.518	397.564	0.0	15983.6	7226.6	Twitter
70	Spectrogram 1	1	401.080	401.242	4000.0	18000.0	7031.2	Trill
