Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	2	4.193	4.513	4000.0	18000.0	7421.9	Trill
2	Spectrogram 1	2	7.125	7.324	4000.0	18000.0	7812.5	Trill
3	Spectrogram 1	2	20.346	20.528	4000.0	18000.0	7812.5	Trill
4	Spectrogram 1	2	23.592	23.785	4000.0	18000.0	8789.1	Trill
5	Spectrogram 1	2	23.866	24.810	4000.0	18000.0	7812.5	Phee
6	Spectrogram 1	2	33.575	33.987	4000.0	18000.0	8593.7	Trill
7	Spectrogram 1	2	34.405	34.637	4000.0	18000.0	11132.8	Other
8	Spectrogram 1	2	34.784	35.048	4000.0	18000.0	5078.1	Other
9	Spectrogram 1	2	35.464	35.751	4000.0	18000.0	7812.5	Other
10	Spectrogram 1	2	36.019	36.146	4000.0	18000.0	9179.7	Sd-peep
11	Spectrogram 1	2	36.283	36.561	4000.0	18000.0	11132.8	Other
12	Spectrogram 1	2	38.283	38.764	4000.0	18000.0	9765.6	Trill
13	Spectrogram 1	2	39.287	39.668	4000.0	18000.0	9570.3	Trill
14	Spectrogram 1	2	40.012	40.097	0.0	23007.2	9375.0	Sd-peep
15	Spectrogram 1	2	40.176	40.566	4000.0	18000.0	4882.8	Other
16	Spectrogram 1	2	49.723	49.910	4000.0	18000.0	7812.5	Trill
17	Spectrogram 1	2	52.440	52.604	4000.0	18000.0	8398.4	Trill
18	Spectrogram 1	2	58.584	58.799	4000.0	18000.0	4296.9	Trill
19	Spectrogram 1	2	99.622	99.837	4000.0	18000.0	8007.8	Trill
20	Spectrogram 1	2	117.352	117.638	4000.0	18000.0	7617.2	Trill
21	Spectrogram 1	2	130.519	132.154	4000.0	18000.0	8007.8	Trillphee
22	Spectrogram 1	2	153.587	153.808	4000.0	18000.0	7617.2	Trill
23	Spectrogram 1	2	157.349	157.642	4000.0	18000.0	7226.6	Trill
24	Spectrogram 1	2	162.740	163.198	4000.0	18000.0	7617.2	Phee
25	Spectrogram 1	2	163.244	163.424	3804.3	10688.4	7617.2	Phee
26	Spectrogram 1	2	163.431	163.525	4891.3	10326.1	7812.5	Phee
27	Spectrogram 1	2	170.028	170.224	4000.0	18000.0	7226.6	Trill
28	Spectrogram 1	2	174.413	175.973	4000.0	18000.0	8007.8	Trillphee
29	Spectrogram 1	2	200.399	200.794	4000.0	18000.0	7421.9	Trill
30	Spectrogram 1	2	203.197	203.578	4000.0	18000.0	7812.5	Trill
31	Spectrogram 1	2	204.900	205.901	4000.0	18000.0	7812.5	Trillphee
32	Spectrogram 1	2	212.688	212.944	4000.0	18000.0	7031.2	Trill
33	Spectrogram 1	2	219.019	219.190	4000.0	18000.0	6835.9	Trill
34	Spectrogram 1	2	220.263	221.651	4000.0	18000.0	7617.2	Trillphee
35	Spectrogram 1	2	236.232	236.544	4000.0	18000.0	8007.8	Trill
36	Spectrogram 1	2	239.507	239.747	4000.0	18000.0	8789.1	Trill
37	Spectrogram 1	2	242.486	242.691	4000.0	18000.0	7617.2	Trill
38	Spectrogram 1	2	247.245	247.642	4000.0	18000.0	6835.9	Trill
39	Spectrogram 1	2	251.410	251.597	4000.0	18000.0	8203.1	Trill
40	Spectrogram 1	2	251.726	251.803	1315.8	22180.5	8789.1	Twitter
41	Spectrogram 1	2	251.890	251.934	188.0	21804.5	8007.8	Twitter
42	Spectrogram 1	2	252.022	252.070	0.0	21992.5	6835.9	Twitter
43	Spectrogram 1	2	252.147	252.209	0.0	22180.5	6835.9	Twitter
44	Spectrogram 1	2	252.274	252.329	0.0	21616.5	7031.2	Twitter
45	Spectrogram 1	2	252.405	252.458	0.0	22556.4	7031.2	Twitter
46	Spectrogram 1	2	252.539	252.590	0.0	22368.4	7031.2	Twitter
47	Spectrogram 1	2	252.689	252.731	2443.6	9962.4	7031.2	Twitter
48	Spectrogram 1	2	256.624	256.885	4000.0	18000.0	8007.8	Trillphee
49	Spectrogram 1	2	264.272	264.475	4000.0	18000.0	7812.5	Trill
50	Spectrogram 1	2	289.150	289.475	4000.0	18000.0	7812.5	Trill
51	Spectrogram 1	2	309.318	309.646	4000.0	18000.0	6250.0	Trill
52	Spectrogram 1	2	311.158	311.253	4000.0	18000.0	8007.8	Trill
53	Spectrogram 1	2	315.677	315.846	4000.0	18000.0	7812.5	Trill
54	Spectrogram 1	2	320.860	321.037	4000.0	18000.0	8203.1	Trill
55	Spectrogram 1	2	324.196	324.251	0.0	23872.2	10351.6	Sd-peep
56	Spectrogram 1	2	324.489	324.683	4000.0	22744.4	7031.2	Sd-peep
57	Spectrogram 1	2	326.196	326.268	4000.0	18000.0	9765.6	Sd-peep
58	Spectrogram 1	2	326.390	326.607	4000.0	18000.0	7031.2	Trill
59	Spectrogram 1	2	341.010	341.267	4000.0	18000.0	8203.1	Trill
60	Spectrogram 1	2	351.330	351.498	4000.0	18000.0	7421.9	Trill
61	Spectrogram 1	2	361.887	362.002	4000.0	18000.0	7421.9	Trill
62	Spectrogram 1	2	362.051	362.104	0.0	18233.1	195.3	Trill
63	Spectrogram 1	2	363.760	364.007	4000.0	18000.0	8203.1	Trill
64	Spectrogram 1	2	365.805	366.265	4000.0	18000.0	7031.2	Trill
65	Spectrogram 1	2	372.639	373.990	4000.0	21616.5	7812.5	Trillphee
66	Spectrogram 1	2	385.058	385.204	4000.0	18000.0	7226.6	Trill
67	Spectrogram 1	2	386.453	386.811	4000.0	18000.0	7617.2	Trill
68	Spectrogram 1	2	392.060	392.312	4000.0	18000.0	8007.8	Trill
69	Spectrogram 1	2	393.830	393.988	4000.0	18000.0	8398.4	Trill
