Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
1	Spectrogram 1	6	32.488	32.673	3155.3	16990.3	7421.9	Trill	0	0	0	0
2	Spectrogram 1	6	33.154	33.226	4126.2	17718.4	8007.8	Twitter	0	0	0	0
3	Spectrogram 1	6	33.282	33.341	2912.6	17961.2	8007.8	Twitter	0	0	0	0
4	Spectrogram 1	6	33.411	33.477	1699.0	18203.9	8007.8	Twitter	0	0	0	0
5	Spectrogram 1	6	33.528	33.585	4611.7	18689.3	7812.5	Twitter	0	0	0	0
6	Spectrogram 1	6	33.648	33.704	2184.5	18932.0	7421.9	Twitter	0	0	0	0
7	Spectrogram 1	6	33.750	33.830	4000.0	18000.0	7226.6	Trill	-2.238419	6.197105	40.227973	0.565599
8	Spectrogram 1	6	33.858	33.938	4000.0	18000.0	8007.8	Trill	-2.666525	5.743292	36.067723	0.667286
9	Spectrogram 1	2	66.468	67.154	4000.0	18000.0	7812.5	Trill	5.059642	17.098659	58.861664	3.150366
10	Spectrogram 1	2	69.582	69.878	4000.0	18000.0	7031.2	Trill	6.458457	16.902002	58.736298	3.730860
11	Spectrogram 1	2	70.782	70.862	4000.0	18000.0	9570.3	Twitter	5.897956	12.577345	48.615637	2.946721
12	Spectrogram 1	2	70.938	71.030	4000.0	18000.0	9960.9	Twitter	7.055651	19.187014	47.227380	3.222211
13	Spectrogram 1	2	71.064	71.186	4000.0	18000.0	8203.1	Twitter	6.232904	16.500046	43.316597	2.652815
14	Spectrogram 1	2	71.196	71.306	4000.0	18000.0	8203.1	Twitter	6.457068	17.509284	44.112792	2.787284
15	Spectrogram 1	2	71.328	71.438	4000.0	18000.0	8203.1	Twitter	6.674342	18.356111	43.095911	2.758869
16	Spectrogram 1	2	71.460	71.582	4000.0	18000.0	8203.1	Twitter	6.309536	17.302187	46.220968	2.913057
17	Spectrogram 1	2	71.592	71.690	4000.0	18000.0	6640.6	Twitter	7.910412	19.647493	48.880530	3.608752
18	Spectrogram 1	2	71.718	71.846	4000.0	18000.0	7421.9	Twitter	6.147453	16.264065	56.361266	3.488877
19	Spectrogram 1	2	71.850	71.948	4000.0	18000.0	7421.9	Twitter	6.797913	15.984619	65.423845	4.176811
20	Spectrogram 1	5	84.373	84.788	4000.0	18000.0	8398.4	Trill	1.515761	3.398179	31.958107	0.325220
21	Spectrogram 1	1	326.028	326.126	4000.0	18000.0	8203.1	P-peep	7.069196	13.068719	71.182274	4.526153
22	Spectrogram 1	2	431.566	431.922	4000.0	18000.0	7421.9	Trill	7.702318	12.977786	58.190708	4.163775
23	Spectrogram 1	5	435.022	435.072	4000.0	18000.0	8203.1	Trill	3.005817	6.167511	34.178989	0.989646
24	Spectrogram 1	6	469.114	469.194	4000.0	18000.0	7617.2	Trill	-3.646357	5.161969	30.699813	1.107527
25	Spectrogram 1	6	469.414	469.452	4000.0	18000.0	7617.2	Trill	-1.447768	3.116529	29.548660	0.354572
26	Spectrogram 1	6	647.396	647.450	4126.2	16019.4	8203.1	P-peep	0	0	0	0
27	Spectrogram 1	6	647.619	647.677	3640.8	17718.4	8398.4	P-peep	0	0	0	0
28	Spectrogram 1	6	647.799	647.853	3398.1	17961.2	8593.7	P-peep	0	0	0	0
29	Spectrogram 1	6	648.006	648.056	4000.0	18000.0	8984.4	Trillphee	-3.459711	4.642884	35.499228	0.632516
30	Spectrogram 1	5	715.265	715.321	3155.3	15776.7	8398.4	P-peep	0	0	0	0
