Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type
1	Spectrogram 1	1	12.21	12.86	4000.0	18000.0	18000.0	Phee
2	Spectrogram 1	1	20.12	20.19	4000.0	18000.0	18000.0	Phee
3	Spectrogram 1	1	20.37	20.45	4000.0	18000.0	18000.0	Phee
4	Spectrogram 1	1	22.7	23.3	4000.0	18000.0	18000.0	Phee
5	Spectrogram 1	1	23.78	24.43	4000.0	18000.0	18000.0	Phee
6	Spectrogram 1	1	40.13	41.23	4000.0	18000.0	18000.0	Phee
7	Spectrogram 1	1	41.54	41.67	4000.0	18000.0	18000.0	Sd-peep
8	Spectrogram 1	1	41.91	42.57	4000.0	18000.0	18000.0	Phee
9	Spectrogram 1	1	42.85	42.92	4000.0	18000.0	18000.0	Phee
10	Spectrogram 1	1	43.66	44.49	4000.0	18000.0	18000.0	Phee
11	Spectrogram 1	1	205.71	206.11	4000.0	18000.0	18000.0	Trill
12	Spectrogram 1	1	226.8	227.75	4000.0	18000.0	18000.0	Phee
13	Spectrogram 1	1	229.4	230.25	4000.0	18000.0	18000.0	Phee
14	Spectrogram 1	1	430.76	431.23	4000.0	18000.0	18000.0	Trill
15	Spectrogram 1	1	443.85	444.14	4000.0	18000.0	18000.0	Trill
16	Spectrogram 1	1	525.56	526.66	4000.0	18000.0	18000.0	Phee
17	Spectrogram 1	1	526.98	527.89	4000.0	18000.0	18000.0	Phee
18	Spectrogram 1	1	659.8	659.98	4000.0	18000.0	18000.0	Trill
19	Spectrogram 1	1	660.01	660.21	4000.0	18000.0	18000.0	Trill
20	Spectrogram 1	1	811.78	812.02	4000.0	18000.0	18000.0	Trill
21	Spectrogram 1	1	819.99	820.35	4000.0	18000.0	18000.0	Trill
22	Spectrogram 1	1	856.4	856.43	4000.0	18000.0	18000.0	Phee
23	Spectrogram 1	1	859.11	859.14	4000.0	18000.0	18000.0	Phee
24	Spectrogram 1	1	879.12	880.03	4000.0	18000.0	18000.0	Phee
25	Spectrogram 1	1	881.72	881.75	4000.0	18000.0	18000.0	Phee
26	Spectrogram 1	1	884.19	884.92	4000.0	18000.0	18000.0	Phee
27	Spectrogram 1	1	986.96	988.34	4000.0	18000.0	18000.0	Twitter
28	Spectrogram 1	1	1054.88	1055.41	4000.0	18000.0	18000.0	Trill
29	Spectrogram 1	1	1292.06	1292.47	4000.0	18000.0	18000.0	Trill
30	Spectrogram 1	1	1376.12	1376.29	4000.0	18000.0	18000.0	Trill
31	Spectrogram 1	1	1380.01	1380.99	4000.0	18000.0	18000.0	Trill
32	Spectrogram 1	1	1454.47	1454.61	4000.0	18000.0	18000.0	Trill
33	Spectrogram 1	1	1469.54	1469.89	4000.0	18000.0	18000.0	Trill
34	Spectrogram 1	1	1497.47	1497.51	4000.0	18000.0	18000.0	Phee
35	Spectrogram 1	1	1584.14	1584.47	4000.0	18000.0	18000.0	Trill
36	Spectrogram 1	1	1898.44	1898.53	4000.0	18000.0	18000.0	Phee
37	Spectrogram 1	1	2087.63	2088.61	4000.0	18000.0	18000.0	Phee
38	Spectrogram 1	1	2088.92	2089.65	4000.0	18000.0	18000.0	Phee
39	Spectrogram 1	1	2089.93	2090.69	4000.0	18000.0	18000.0	Phee
40	Spectrogram 1	1	2162.24	2162.62	4000.0	18000.0	18000.0	Trill
41	Spectrogram 1	1	2165.27	2166.38	4000.0	18000.0	18000.0	Twitter
42	Spectrogram 1	1	2190.08	2190.19	4000.0	18000.0	18000.0	Trill
43	Spectrogram 1	1	2358.77	2359.04	4000.0	18000.0	18000.0	Trill
44	Spectrogram 1	1	2529.54	2529.87	4000.0	18000.0	18000.0	Trill
45	Spectrogram 1	1	2533.81	2534.1	4000.0	18000.0	18000.0	Trill
46	Spectrogram 1	1	2547.46	2547.95	4000.0	18000.0	18000.0	Trill
47	Spectrogram 1	1	2551.73	2552.26	4000.0	18000.0	18000.0	Trill
48	Spectrogram 1	1	2590.29	2590.45	4000.0	18000.0	18000.0	Trill
49	Spectrogram 1	1	2631.07	2631.9	4000.0	18000.0	18000.0	Phee
50	Spectrogram 1	1	2634.62	2635.36	4000.0	18000.0	18000.0	Phee
51	Spectrogram 1	1	2744.66	2745.2	4000.0	18000.0	18000.0	Trill
52	Spectrogram 1	1	2750.51	2751.34	4000.0	18000.0	18000.0	Trill
53	Spectrogram 1	1	2794.36	2794.54	4000.0	18000.0	18000.0	Trill
54	Spectrogram 1	1	2802.9	2803.07	4000.0	18000.0	18000.0	Trill
55	Spectrogram 1	1	2871.46	2872.25	4000.0	18000.0	18000.0	Phee
56	Spectrogram 1	1	2873.84	2874.59	4000.0	18000.0	18000.0	Phee
57	Spectrogram 1	1	2964.48	2965.27	4000.0	18000.0	18000.0	Phee
58	Spectrogram 1	1	2965.59	2966.36	4000.0	18000.0	18000.0	Phee
59	Spectrogram 1	1	3003.6	3003.8	4000.0	18000.0	18000.0	Trill
60	Spectrogram 1	1	3416.3	3416.37	4000.0	18000.0	18000.0	Sd-peep
61	Spectrogram 1	1	3417.38	3417.43	4000.0	18000.0	18000.0	Sd-peep
